PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1432355,CLUB HOUSE GOLF CENTER,Transient non-community system,Ground water,Morris,RANDOLPH TWP.-1432,152,3,1,2
NJ1905314,COBMIN RIDGE MOTEL,Transient non-community system,Ground water,Sussex,FRANKFORD TWP.-1905,25,4,3,4
NJ0110317,COLLINGS LAKE FOOD MARKET,Transient non-community system,Ground water,Atlantic,FOLSOM BORO-0110,55,3,10,4
NJ0108363,COLONIAL MEADOWS FAMILY,Transient non-community system,Ground water,Atlantic,EGG HARBOR TWP-0108,353,3,5,4
NJ1008317,COLONIAL SPORTSMEN CLUB,Transient non-community system,Ground water,Hunterdon,EAST AMWELL TWP.-1008,74,4,2,4
NJ1518335,COLONY OF MERCY,Transient non-community system,Ground water,Ocean,MANCHESTER TWP.-1518,50,4,1,5
NJ1309423,COLTS NECK ANIMAL CLINIC,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,27,3,1,3
NJ1309324,COLTS NECK BAPTIST CHRCH,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,101,4,0,5
NJ1309429,COLTS NECK CITGO,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,203,3,2,6
NJ1309417,COLTS NECK COMMONS,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,170,3,36,5
NJ1309303,COLTS NECK GENERAL STORE,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,102,4,1,7
NJ1309339,COLTS NECK GOLF CLUB,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,74,4,1,5
NJ1309330,COLTS NECK HOTEL,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,160,4,10,5
NJ1309304,COLTS NECK INN & RESTAURANT,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,115,4,17,7
NJ1309338,COLTS NECK LIBRARY,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,55,4,8,5
NJ1309316,COLTS NECK PIZZERIA,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,104,4,21,7
NJ1309331,COLTS NECK POLICE DEPARTMENT,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,71,4,26,5
NJ1309305,COLTS NECK RACQUET CLUB,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,315,4,3,8
NJ1309431,COLTS NECK REFORMED CHURCH - MINISTRY CE,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,55,3,0,1
NJ1309313,COLTS NECK TWP MUN BLDG,Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,67,5,39,7
NJ0117306,COLUMBIA 2 RESTAURANT,Transient non-community system,Ground water,Atlantic,MULLICA TWP-0117,82,4,0,5
NJ0334319,COLUMBUS MART FLEX 1&2,Transient non-community system,Ground water,Burlington,SPRINGFIELD TWP.-0334,80,3,0,2
NJ0334320,COLUMBUS MART FLEX 3&4,Transient non-community system,Ground water,Burlington,SPRINGFIELD TWP.-0334,70,3,0,2
NJ1611324,COMM ASSOC OF THE HIGHLANDS INC,Transient non-community system,Ground water,Passaic,RINGWOOD BORO-1611,107,3,14,4
NJ0602307,COMMERCIAL TWP. SENIOR CENTER,Transient non-community system,Ground water,Cumberland,COMMERCIAL TWP.-00602,40,3,12,4
NJ1319464,COMMUNITY BIBLE FELLOWSHIP CHU,Transient non-community system,Ground water,Monmouth,HOWELL TWP.-1319,102,4,1,8
NJ1415310,COMMUNITY CHURCH OF SMOKE RISE,Transient non-community system,Ground water,Morris,KINNELON BORO-1415,140,3,6,3
NJ0805417,COMMUNITY COMMONS,Transient non-community system,Ground water,Gloucester,FRANKLIN TWP.-0805,323,4,4,4
NJ0108360,COMMUNITY KIDS CARE @ SOLID ROCK CHURCH,Transient non-community system,Ground water,Atlantic,EGG HARBOR TWP-0108,27,5,8,5
NJ1518360,COMMUNITY REFORMED CHURCH,Transient non-community system,Ground water,Ocean,MANCHESTER TWP.-1518,112,4,1,5
